ID	ID_incident	date_published	data_source	source_type	alert_type	product_categoty	product	origin_country	origin_country_EU	notified_country	notified_country_EU	hazard_description	hazard_group	summary	food_feed_fcm	date_published_year	date_published_month	date_published_year_month	date_published_quarter	date_published_year_quarter	contaminant	contaminant2	long.origin	lat.origin	long.notified	lat.notified
213943	13935	2020-02-06	FSA Alerts & Recalls (UK)	Official	recall	fruits and vegetables	rice	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: mller rice 6 pack â€“ apple & raspberry	food	2020	02	2020-02	Q1	2020-Q1	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
213944	13935	2020-02-06	FSA Alerts & Recalls (UK)	Official	recall	fruits and vegetables	pineapple	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: mllerlight 6 pack â€“ mango/passionfruit; peach/pineapple & mandarin	food	2020	02	2020-02	Q1	2020-Q1	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
213945	13935	2020-02-06	FSA Alerts & Recalls (UK)	Official	recall	fruits and vegetables	strawberry	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: mllerlight greek â€“ strawberry	food	2020	02	2020-02	Q1	2020-Q1	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
213946	13935	2020-02-06	FSA Alerts & Recalls (UK)	Official	recall	fruits and vegetables	apricot	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: mller bliss mascarpone style yogurt â€“ peach & apricot	food	2020	02	2020-02	Q1	2020-Q1	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
213947	13935	2020-02-06	FSA Alerts & Recalls (UK)	Official	recall	fruits and vegetables	strawberry	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: milbona fat free greek yoghurt â€“ strawberry	food	2020	02	2020-02	Q1	2020-Q1	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
213948	13935	2020-02-06	FSA Alerts & Recalls (UK)	Official	recall	fruits and vegetables	strawberry	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: brooklea light fruit 6 pack â€“ raspberry and cranberry; strawberry	food	2020	02	2020-02	Q1	2020-Q1	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
213766	213766	2020-01-30	Food Administration (Slovenia)	Official	recall	nuts; nut products and seeds	almond	Slovenia	EU	Slovenia	EU	almonds	allergens	almonds: almonds	food	2020	01	2020-01	Q1	2020-Q1	glass	glass	14.8044464	46.11555444	14.8044464	46.11555444
200662	200662	2020-01-24	Environment Health Directorate (Malta)	Official	recall	fish and fish products	tuna	Malta	non_EU	Malta	non_EU	olive oil	environmental pollutants	olive oil: rio mare - tuna	food	2020	01	2020-01	Q1	2020-Q1	plastic	plastic	14.40522042	35.92151315	14.40522042	35.92151315
200499	200499	2019-11-29	MAPAQ (Canada)	Official	recall	soups; broths; sauces and condiments	sauce	Canada	non_EU	Canada	non_EU	metal cover	heavy metals	metal cover: sauce spagetti house	food	2019	11	2019-11	Q4	2019-Q4	metal	metal	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
200505	200505	2019-11-22	MAPAQ (Canada)	Official	recall	soups; broths; sauces and condiments	pesto	Canada	non_EU	Canada	non_EU	metal cover	heavy metals	metal cover: pesto house	food	2019	11	2019-11	Q4	2019-Q4	metal	metal	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
200216	00216	2019-01-08	MAPAQ (Canada)	Official	recall	milk and milk products	meat product	Canada	non_EU	Canada	non_EU	metal	heavy metals	metal: sausages cheese and bacon 100 % alpaca	food	2019	01	2019-01	Q1	2019-Q1	metal	metal	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
200217	00216	2019-01-08	MAPAQ (Canada)	Official	recall	meat and meat products (other than poultry)	meat product	Canada	non_EU	Canada	non_EU	metal	heavy metals	metal: sausage maple 100 % alpaca	food	2019	01	2019-01	Q1	2019-Q1	metal	metal	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
200218	00216	2019-01-08	MAPAQ (Canada)	Official	recall	meat and meat products (other than poultry)	meat product	Canada	non_EU	Canada	non_EU	metal	heavy metals	metal: sausages honey garlic 100 % alpaca	food	2019	01	2019-01	Q1	2019-Q1	metal	metal	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
200219	00216	2019-01-08	MAPAQ (Canada)	Official	recall	meat and meat products (other than poultry)	meat product	Canada	non_EU	Canada	non_EU	metal	heavy metals	metal: sausage onion green 100 % alpaca	food	2019	01	2019-01	Q1	2019-Q1	metal	metal	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
200220	00216	2019-01-08	MAPAQ (Canada)	Official	recall	meat and meat products (other than poultry)	meat	Canada	non_EU	Canada	non_EU	metal	heavy metals	metal: surlonges meat of alpaca	food	2019	01	2019-01	Q1	2019-Q1	metal	metal	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
181865	181865	2018-06-19	Food Authority (Denmark)	Official	recall	confectionery	liquorice	Denmark	EU	Denmark	EU	metal	heavy metals	metal: liquorice	food	2018	06	2018-06	Q2	2018-Q2	metal	metal	10.02799418	55.98126391	10.02799418	55.98126391
181871	181871	2018-03-14	Food Authority (Denmark)	Official	recall	other food product / mixed	pepperoni	Denmark	EU	Denmark	EU	the metal pieces	heavy metals	the metal pieces: mini pepperoni	food	2018	03	2018-03	Q1	2018-Q1	metal	metal	10.02799418	55.98126391	10.02799418	55.98126391
181872	181872	2018-03-12	Food Authority (Denmark)	Official	recall	cereals and bakery products	wheat	Denmark	EU	Denmark	EU	metal shavings	heavy metals	metal shavings: kohberg stone oven wheat ciabatta	food	2018	03	2018-03	Q1	2018-Q1	metal	metal	10.02799418	55.98126391	10.02799418	55.98126391
181890	181890	2018-02-09	Food Authority (Denmark)	Official	recall	cereals and bakery products	biscuit	Denmark	EU	Denmark	EU	original net weight	TSEs	original net weight: digestive biscuits	food	2018	02	2018-02	Q1	2018-Q1	plastic	plastic	10.02799418	55.98126391	10.02799418	55.98126391
178446	178446	2019-10-30	Food Authority (Denmark)	Official	recall	poultry meat and poultry meat products	chicken	Denmark	EU	Denmark	EU	metal shavings	heavy metals	metal shavings: chicken panetternettovÃ¦gt	food	2019	10	2019-10	Q4	2019-Q4	metal	metal	10.02799418	55.98126391	10.02799418	55.98126391
178455	178455	2019-09-20	Food Authority (Denmark)	Official	recall	confectionery	mix weight	Denmark	EU	Denmark	EU	bridge mix net weight	TSEs	bridge mix net weight: bridge mix net weight	food	2019	09	2019-09	Q3	2019-Q3	insects	insects	10.02799418	55.98126391	10.02799418	55.98126391
178824	178824	2019-06-14	Food Authority (Denmark)	Official	recall	prepared dishes and snacks	trio hummus	Denmark	EU	Denmark	EU	metal	heavy metals	metal: trio hummus	food	2019	06	2019-06	Q2	2019-Q2	metal	metal	10.02799418	55.98126391	10.02799418	55.98126391
178929	178929	2018-11-21	Food Authority (Denmark)	Official	recall	cereals and bakery products	gluten	Denmark	EU	Denmark	EU	gluten free g	allergens	gluten free g: gluten free g.	food	2018	11	2018-11	Q4	2018-Q4	plastic	plastic	10.02799418	55.98126391	10.02799418	55.98126391
180098	180098	2018-11-07	Food Authority (Denmark)	Official	recall	milk and milk products	cheese	Denmark	EU	Denmark	EU	grated red cheddar net weight	TSEs	grated red cheddar net weight: grated red cheddar net weight	food	2018	11	2018-11	Q4	2018-Q4	plastic	plastic	10.02799418	55.98126391	10.02799418	55.98126391
180284	180284	2018-10-03	Food Authority (Denmark)	Official	recall	cocoa and cocoa preparations; coffee and tea	chocolate goji berry	Denmark	EU	Denmark	EU	the metal pieces	heavy metals	the metal pieces: raw chocolate goji berries	food	2018	10	2018-10	Q4	2018-Q4	metal	metal	10.02799418	55.98126391	10.02799418	55.98126391
180302	180302	2018-08-30	Food Authority (Denmark)	Official	recall	cereals and bakery products	food cup noodle weight	Denmark	EU	Denmark	EU	nissin cup noodles spicy net weight	TSEs	nissin cup noodles spicy net weight: food:nissin cup noodles spicy see the picturenet weight:	food	2018	08	2018-08	Q3	2018-Q3	glass	glass	10.02799418	55.98126391	10.02799418	55.98126391
179866	179866	2018-05-04	Food Authority (Denmark)	Official	recall	honey and royal jelly	honey	Denmark	EU	Denmark	EU	metal	heavy metals	metal: honey	food	2018	05	2018-05	Q2	2018-Q2	metal	metal	10.02799418	55.98126391	10.02799418	55.98126391
179878	179878	2018-04-19	Food Authority (Denmark)	Official	recall	cereals and bakery products	bakery product	Denmark	EU	Denmark	EU	metal	heavy metals	metal: hatting french hot dog bread with whole grains (see the picture)best before date: 08.05.2018 net content: 390 gramean barcode: 5701205007744produceret in: denmark	food	2018	04	2018-04	Q2	2018-Q2	metal	metal	10.02799418	55.98126391	10.02799418	55.98126391
175572	175572	2018-05-29	Ministry of Primary Industries (NZ)	Official	recall	meat and meat products (other than poultry)	meat	New Zealand	non_EU	New Zealand	non_EU	metal foreign matter	heavy metals	metal foreign matter: readytoeat meat	food	2018	05	2018-05	Q2	2018-Q2	metal	metal	171.48495391	-41.81112825	171.48495391	-41.81112825
175605	175605	2017-09-11	Ministry of Primary Industries (NZ)	Official	recall	honey and royal jelly	honey	New Zealand	non_EU	New Zealand	non_EU	sharp metal foreign matter	heavy metals	sharp metal foreign matter: honey	food	2017	09	2017-09	Q3	2017-Q3	metal	metal	171.48495391	-41.81112825	171.48495391	-41.81112825
175606	175606	2017-08-11	Ministry of Primary Industries (NZ)	Official	recall	honey and royal jelly	honey	New Zealand	non_EU	New Zealand	non_EU	sharp metal foreign matter	heavy metals	sharp metal foreign matter: honey	food	2017	08	2017-08	Q3	2017-Q3	metal	metal	171.48495391	-41.81112825	171.48495391	-41.81112825
173726	173726	2019-11-12	Il Fatto Alimentare (Italy)	Others	lookout	bivalve molluscs and products thereof	oyster	Italy	EU	Italy	EU	escherichia coli	microbial contaminants (other)	escherichia coli: oysters	food	2019	11	2019-11	Q4	2019-Q4	plastic	plastic	12.07000946	42.79663568	12.07000946	42.79663568
166207	66207	2019-12-18	FSA Alerts & Recalls (UK)	Official	recall	fruits and vegetables	tomato	United Kingdom	EU	United Kingdom	EU	sharp metal fragments	heavy metals	sharp metal fragments: heinz cheesy tomato pasta stars	food	2019	12	2019-12	Q4	2019-Q4	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
166208	66207	2019-12-18	FSA Alerts & Recalls (UK)	Official	recall	poultry meat and poultry meat products	chicken	United Kingdom	EU	United Kingdom	EU	sharp metal fragments	heavy metals	sharp metal fragments: heinz sweet and sour chicken	food	2019	12	2019-12	Q4	2019-Q4	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
166209	66207	2019-12-18	FSA Alerts & Recalls (UK)	Official	recall	poultry meat and poultry meat products	chicken	United Kingdom	EU	United Kingdom	EU	sharp metal fragments	heavy metals	sharp metal fragments: heinz sunday chicken dinner	food	2019	12	2019-12	Q4	2019-Q4	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
166210	66207	2019-12-18	FSA Alerts & Recalls (UK)	Official	recall	meat and meat products (other than poultry)	lamb	United Kingdom	EU	United Kingdom	EU	sharp metal fragments	heavy metals	sharp metal fragments: heinz winter veggies and lamb	food	2019	12	2019-12	Q4	2019-Q4	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
166211	66207	2019-12-18	FSA Alerts & Recalls (UK)	Official	recall	poultry meat and poultry meat products	chicken	United Kingdom	EU	United Kingdom	EU	sharp metal fragments	heavy metals	sharp metal fragments: heinz mango chicken curry	food	2019	12	2019-12	Q4	2019-Q4	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
166213	66207	2019-12-18	FSA Alerts & Recalls (UK)	Official	recall	prepared dishes and snacks	spaghetti bolognese	United Kingdom	EU	United Kingdom	EU	sharp metal fragments	heavy metals	sharp metal fragments: heinz spaghetti bolognese	food	2019	12	2019-12	Q4	2019-Q4	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
166214	66207	2019-12-18	FSA Alerts & Recalls (UK)	Official	recall	fish and fish products	tuna	United Kingdom	EU	United Kingdom	EU	sharp metal fragments	heavy metals	sharp metal fragments: heinz pasta bake with tuna	food	2019	12	2019-12	Q4	2019-Q4	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
163364	163364	2018-11-19	AGES (Austria)	Official	recall	nuts; nut products and seeds	hazelnut	Austria	EU	Austria	EU	metal parts	heavy metals	metal parts: hazelnut icing	food	2018	11	2018-11	Q4	2018-Q4	metal	metal	14.12647809	47.58549847	14.12647809	47.58549847
162370	162370	2019-12-12	RASFF Portal	Official	alert	cereals and bakery products	flour	Czech Republic	EU	Germany	EU	Bacillus	microbial contaminants (other)	Bacillus: product containing insect flour (acheta domesticus)	food	2019	12	2019-12	Q4	2019-Q4	insects	insects	15.31240065	49.73341073	10.38577693	51.10697903
155837	155837	2019-12-02	BVL Recalls (Germany)	Official	recall	fruits and vegetables	pumpkin	Germany	EU	Germany	EU	soft metallike foil	heavy metals	soft metallike foil: rewe fine world - pumpkin and sage girasoli; 250 g	food	2019	12	2019-12	Q4	2019-Q4	metal	metal	10.38577693	51.10697903	10.38577693	51.10697903
154449	154449	2019-11-27	BVL Recalls (Germany)	Official	recall	fruits and vegetables	pork	Germany	EU	Germany	EU	metal wire	heavy metals	metal wire: lard in the ironing glass 100g in the varieties of herbal; classic; bacon; apple and onion lard cracklings	food	2019	11	2019-11	Q4	2019-Q4	metal	metal	10.38577693	51.10697903	10.38577693	51.10697903
154572	154572	2019-09-27	Product Recalls Website: Oulah (France)	Others	recall	fruits and vegetables	elephant	France	EU	France	EU	metal wire	heavy metals	metal wire: canned pineapple brand name mount elephant	food	2019	09	2019-09	Q3	2019-Q3	metal	metal	2.53618475	46.18700581	2.53618475	46.18700581
154831	154831	2019-01-25	Product Recalls Website: Oulah (France)	Others	recall	nuts; nut products and seeds	hazelnut	France	EU	France	EU	metal	heavy metals	metal: hazelnut kg mark mccain.	food	2019	01	2019-01	Q1	2019-Q1	metal	metal	2.53618475	46.18700581	2.53618475	46.18700581
154873	154873	2018-11-27	Product Recalls Website: Oulah (France)	Others	recall	cocoa and cocoa preparations; coffee and tea	foil chocolate milk brand	France	EU	France	EU	presence of wheat	allergens	presence of wheat: aluminum foil chocolate milk brand auchan vendome.	food	2018	11	2018-11	Q4	2018-Q4	metal	metal	2.53618475	46.18700581	2.53618475	46.18700581
155412	155412	2016-06-06	Product Recalls Website: Oulah (France)	Others	recall	meat and meat products (other than poultry)	meat product	France	EU	France	EU	metal	heavy metals	metal: small sausages	food	2016	06	2016-06	Q2	2016-Q2	metal	metal	2.53618475	46.18700581	2.53618475	46.18700581
150942	150942	2019-03-22	FSA Alerts & Recalls (UK)	Official	recall	non-alcoholic beverages	oat	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: oatly oat drink whole	food	2019	03	2019-03	Q1	2019-Q1	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
150233	50233	2019-02-22	FSA Alerts & Recalls (UK)	Official	recall	soups; broths; sauces and condiments	leek	United Kingdom	EU	United Kingdom	EU	sharp metal	heavy metals	sharp metal: booths leek and potato soup mix	food	2019	02	2019-02	Q1	2019-Q1	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
150234	50233	2019-02-22	FSA Alerts & Recalls (UK)	Official	recall	fruits and vegetables	squash	United Kingdom	EU	United Kingdom	EU	sharp metal	heavy metals	sharp metal: booths butternut squash and red onion soup mix	food	2019	02	2019-02	Q1	2019-Q1	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
150235	50233	2019-02-22	FSA Alerts & Recalls (UK)	Official	recall	fruits and vegetables	onion	United Kingdom	EU	United Kingdom	EU	sharp metal	heavy metals	sharp metal: booths diced white onion	food	2019	02	2019-02	Q1	2019-Q1	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
150237	50233	2019-02-22	FSA Alerts & Recalls (UK)	Official	recall	soups; broths; sauces and condiments	soup mix	United Kingdom	EU	United Kingdom	EU	sharp metal	heavy metals	sharp metal: booths minestrone soup mix	food	2019	02	2019-02	Q1	2019-Q1	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
150335	50335	2019-02-21	FSA Alerts & Recalls (UK)	Official	recall	soups; broths; sauces and condiments	leek	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: booths leek and potato soup mix	food	2019	02	2019-02	Q1	2019-Q1	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
150336	50335	2019-02-21	FSA Alerts & Recalls (UK)	Official	recall	soups; broths; sauces and condiments	squash	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: booths butternut squash and red onion soup mix	food	2019	02	2019-02	Q1	2019-Q1	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
150337	50335	2019-02-21	FSA Alerts & Recalls (UK)	Official	recall	fruits and vegetables	onion	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: booths diced white onion	food	2019	02	2019-02	Q1	2019-Q1	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
150338	50335	2019-02-21	FSA Alerts & Recalls (UK)	Official	recall	fruits and vegetables	onion	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: booths diced red onion	food	2019	02	2019-02	Q1	2019-Q1	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
150339	50335	2019-02-21	FSA Alerts & Recalls (UK)	Official	recall	soups; broths; sauces and condiments	soup mix	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: booths minestrone soup mix	food	2019	02	2019-02	Q1	2019-Q1	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
150889	50889	2018-10-05	FSA Alerts & Recalls (UK)	Official	recall	cocoa and cocoa preparations; coffee and tea	chocolate goji berry	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: raw chocolate goji berries 28g	food	2018	10	2018-10	Q4	2018-Q4	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
