ID	ID_incident	date_published	data_source	source_type	alert_type	raw_text_product	product_categoty	product	origin_country	origin_country_EU	notified_country	notified_country_EU	hazard_description	hazard_group	summary	food_feed_fcm	date_published_year	date_published_month	date_published_year_month	date_published_quarter	date_published_year_quarter	long.origin	lat.origin	long.notified	lat.notified	long.origin.rand	lat.origin.rand	long.notified.rand	lat.notified.rand	contaminant	contaminant2
217971	217971	2020-05-08	Food Safety Authority (Ireland)	Official	recall	Recall of HB Mini Max Calippo Due to Possible Presence of Small Metal Pieces	fruits and vegetables	lime	United Kingdom	EU	Ireland	EU	small metal pieces	heavy metals	small metal pieces: hb mini max calippo; orange and lemon-lime; pack size: 6 pack (480ml)	food	2020	05	2020-05	Q2	2020-Q2	-2.86563362	54.12387156	-8.13793167	53.1754426	-4.278569135489579	56.52020998440684	-8.529024976938619	52.6852686391755	metal	metal
217125	217125	2020-03-30	RASFF Portal	Official	alert	Bacillus cereus diarrheal enterotoxin (3.8x10E3) in dark chocolate insect protein bar from France	cocoa and cocoa preparations; coffee and tea	chocolate insect protein bar	France	EU	Germany	EU	bacillus cereus diarrheal enterotoxin	microbial contaminants (other)	bacillus cereus diarrheal enterotoxin: dark chocolate insect protein bar	food	2020	03	2020-03	Q1	2020-Q1	2.53618475	46.18700581	10.38577693	51.10697903	2.1582101132366365	48.897753061873516	9.795491457537254	53.53258882076266	insects	insects
216630	216630	2020-03-20	FSA Alerts & Recalls (UK)	Official	recall	Amys Kitchen recalls Gluten Free Vegetable Lasagne because packs may contain metal	fruits and vegetables	bakery product	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: amys kitchen gluten free vegetable lasagne (frozen)	food	2020	03	2020-03	Q1	2020-Q1	-2.86563362	54.12387156	-2.86563362	54.12387156	-2.0344186673312024	52.419908192459346	-3.2443503678273404	56.207150608304374	metal	metal
215743	215743	2020-03-13	Food Poisoning Bulletin (US)	Others	recall	Neilson Trutaste Nutrilait Milk Recalled For Foreign Material	milk and milk products	milk	Canada	non_EU	United States of America	non_EU	metal dust	heavy metals	metal dust: nutralait milk	food	2020	03	2020-03	Q1	2020-Q1	-98.307757230000007	61.36206827	-112.46167057	45.67955203	-96.9486649855505	73.2554122144067	-115.57677947415775	38.373078397399574	metal	metal
215681	215681	2020-03-04	Trading Standards (UK)	Official	recall	Recall: Co-op - Chicken and Stuffing Sandwich	poultry meat and poultry meat products	bakery product	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: co-op - chicken and stuffing sandwich.	food	2020	03	2020-03	Q1	2020-Q1	-2.86563362	54.12387156	-2.86563362	54.12387156	0.47397893129933877	52.684678763415235	-0.3721119070461363	53.03971092525364	metal	metal
215377	215377	2020-03-03	FSA Alerts & Recalls (UK)	Official	recall	Co-op recalls Chicken & Stuffing Sandwich because it may contain metal	poultry meat and poultry meat products	bakery product	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: chicken & stuffing sandwich	food	2020	03	2020-03	Q1	2020-Q1	-2.86563362	54.12387156	-2.86563362	54.12387156	-2.449282947490131	53.160809425534225	-3.26260318920185	55.72358531522066	metal	metal
215342	215342	2020-03-02	Trading Standards (UK)	Official	recall	Revels chocolates (pouches)	cocoa and cocoa preparations; coffee and tea	chocolate pouch	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: revels chocolates pouches.	food	2020	03	2020-03	Q1	2020-Q1	-2.86563362	54.12387156	-2.86563362	54.12387156	-2.237088909159731	52.593735326733906	-5.074049498880416	54.872768180014205	metal	metal
215098	215098	2020-02-25	Food Security Agency (Luxembourg)	Official	recall	Reminder: DIM SUM dumplings Sia Pao shrimp of the brand WEI MING - presence of possible pieces of plastic	crustaceans and products thereof	shrimp	Luxembourg	EU	Luxembourg	EU	sia pao shrimp	allergens	sia pao shrimp: sia pao shrimp	food	2020	02	2020-02	Q1	2020-Q1	6.07182681	49.76724687	6.07182681	49.76724687	6.200906531127097	49.87583478897397	6.10487223111196	49.91209661555693	plastic	plastic
213935	13935	2020-02-06	FSA Alerts & Recalls (UK)	Official	recall	Mller recalls several products because they may contain small pieces of metal	fruits and vegetables	strawberry	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: milbona fat free fruit yoghurt â€“ strawberry	food	2020	02	2020-02	Q1	2020-Q1	-2.86563362	54.12387156	-2.86563362	54.12387156	-2.1128689093349484	54.404462589471976	-3.6643679692336186	51.11625814955357	metal	metal
213937	13935	2020-02-06	FSA Alerts & Recalls (UK)	Official	recall	Mller recalls several products because they may contain small pieces of metal	milk and milk products	fat free yoghurt	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: milbona fat free yoghurt multipack â€“ mixed	food	2020	02	2020-02	Q1	2020-Q1	-2.86563362	54.12387156	-2.86563362	54.12387156	-2.2826936321605245	51.200379112996345	-4.904295976658785	50.41197005921357	metal	metal
213938	13935	2020-02-06	FSA Alerts & Recalls (UK)	Official	recall	Mller recalls several products because they may contain small pieces of metal	fruits and vegetables	strawberry	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: brooklea light strawberry single pot	food	2020	02	2020-02	Q1	2020-Q1	-2.86563362	54.12387156	-2.86563362	54.12387156	0.98122598392413	51.89494565649075	-2.9016318638301484	57.57231903285899	metal	metal
213939	13935	2020-02-06	FSA Alerts & Recalls (UK)	Official	recall	Mller recalls several products because they may contain small pieces of metal	fruits and vegetables	cranberry	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: mllerlight 6 pack â€“ strawberry; cherry & raspberry/cranberry	food	2020	02	2020-02	Q1	2020-Q1	-2.86563362	54.12387156	-2.86563362	54.12387156	-5.941913442873098	56.82081503092799	1.219122863981739	52.55489722319068	metal	metal
213940	13935	2020-02-06	FSA Alerts & Recalls (UK)	Official	recall	Mller recalls several products because they may contain small pieces of metal	cocoa and cocoa preparations; coffee and tea	strawberry	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: mller corner favourites 6 pack â€“ strawberry; vanilla/chocolate balls & digestive biscuit	food	2020	02	2020-02	Q1	2020-Q1	-2.86563362	54.12387156	-2.86563362	54.12387156	-1.3765042174707167	51.51459900780629	-3.8206185460260422	55.92284077193136	metal	metal
213941	13935	2020-02-06	FSA Alerts & Recalls (UK)	Official	recall	Mller recalls several products because they may contain small pieces of metal	fruits and vegetables	apricot	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: mller corner fruit 6 pack â€“ strawberry & peach/apricot	food	2020	02	2020-02	Q1	2020-Q1	-2.86563362	54.12387156	-2.86563362	54.12387156	-6.070146863140822	54.95677412594348	-2.700478445833857	50.807318398213155	metal	metal
213942	13935	2020-02-06	FSA Alerts & Recalls (UK)	Official	recall	Mller recalls several products because they may contain small pieces of metal	fruits and vegetables	raspberry	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: mller corner fruit 6 pack â€“ cherry & blackberry/raspberry	food	2020	02	2020-02	Q1	2020-Q1	-2.86563362	54.12387156	-2.86563362	54.12387156	-6.967929574581484	54.79063279321685	-3.1285946920816174	51.672273578564266	metal	metal
213943	13935	2020-02-06	FSA Alerts & Recalls (UK)	Official	recall	Mller recalls several products because they may contain small pieces of metal	fruits and vegetables	rice	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: mller rice 6 pack â€“ apple & raspberry	food	2020	02	2020-02	Q1	2020-Q1	-2.86563362	54.12387156	-2.86563362	54.12387156	-3.1291639195313947	55.45814811756065	-7.208248762151323	54.64589350054921	metal	metal
213944	13935	2020-02-06	FSA Alerts & Recalls (UK)	Official	recall	Mller recalls several products because they may contain small pieces of metal	fruits and vegetables	pineapple	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: mllerlight 6 pack â€“ mango/passionfruit; peach/pineapple & mandarin	food	2020	02	2020-02	Q1	2020-Q1	-2.86563362	54.12387156	-2.86563362	54.12387156	-4.0721455435994045	51.914479374628826	-4.248206061794166	57.1182299669898	metal	metal
213945	13935	2020-02-06	FSA Alerts & Recalls (UK)	Official	recall	Mller recalls several products because they may contain small pieces of metal	fruits and vegetables	strawberry	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: mllerlight greek â€“ strawberry	food	2020	02	2020-02	Q1	2020-Q1	-2.86563362	54.12387156	-2.86563362	54.12387156	-6.187126519945412	54.23640355805222	-3.0081415369708058	51.65292472587876	metal	metal
213946	13935	2020-02-06	FSA Alerts & Recalls (UK)	Official	recall	Mller recalls several products because they may contain small pieces of metal	fruits and vegetables	apricot	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: mller bliss mascarpone style yogurt â€“ peach & apricot	food	2020	02	2020-02	Q1	2020-Q1	-2.86563362	54.12387156	-2.86563362	54.12387156	-1.704653702223081	54.35372117459885	-1.7901011027120983	55.45574177428669	metal	metal
213947	13935	2020-02-06	FSA Alerts & Recalls (UK)	Official	recall	Mller recalls several products because they may contain small pieces of metal	fruits and vegetables	strawberry	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: milbona fat free greek yoghurt â€“ strawberry	food	2020	02	2020-02	Q1	2020-Q1	-2.86563362	54.12387156	-2.86563362	54.12387156	-2.5226914170987254	51.536547237338816	-2.1953477633070007	51.36801447395873	metal	metal
213948	13935	2020-02-06	FSA Alerts & Recalls (UK)	Official	recall	Mller recalls several products because they may contain small pieces of metal	fruits and vegetables	strawberry	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: brooklea light fruit 6 pack â€“ raspberry and cranberry; strawberry	food	2020	02	2020-02	Q1	2020-Q1	-2.86563362	54.12387156	-2.86563362	54.12387156	-0.7349292800348222	54.37928552376513	-3.364856698449256	56.95539478336999	metal	metal
213766	213766	2020-01-30	Food Administration (Slovenia)	Official	recall	Recall granole with almonds; due to possible presence of pieces of glass	nuts; nut products and seeds	almond	Slovenia	EU	Slovenia	EU	almonds	allergens	almonds: almonds	food	2020	01	2020-01	Q1	2020-Q1	14.8044464	46.11555444	14.8044464	46.11555444	13.654127772641633	46.34667328083834	15.783497104324155	46.72006836019883	glass	glass
200662	200662	2020-01-24	Environment Health Directorate (Malta)	Official	recall	Food Alert: Rio Mare - Tuna in olive oil; Lot number: L19161 must not be consumed because it may contain pieces of (blue) plastic.	fish and fish products	tuna	Malta	non_EU	Malta	non_EU	olive oil	environmental pollutants	olive oil: rio mare - tuna	food	2020	01	2020-01	Q1	2020-Q1	14.40522042	35.92151315	14.40522042	35.92151315	14.232024742015435	36.03218989620843	14.39873874460299	35.9249857271937	plastic	plastic
200499	200499	2019-11-29	MAPAQ (Canada)	Official	recall	Notice not to consume the spaghetti sauce home sold by the company Meli Melo	soups; broths; sauces and condiments	sauce	Canada	non_EU	Canada	non_EU	metal cover	heavy metals	metal cover: sauce spagetti house	food	2019	11	2019-11	Q4	2019-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-75.28970809747143	45.574449775967274	-113.17471867277769	52.90382122143285	metal	metal
200505	200505	2019-11-22	MAPAQ (Canada)	Official	recall	Notice not to consume the pesto home being sold by the company Boucherie Robert	soups; broths; sauces and condiments	pesto	Canada	non_EU	Canada	non_EU	metal cover	heavy metals	metal cover: pesto house	food	2019	11	2019-11	Q4	2019-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-102.3167436936632	69.45814241236117	-116.4617714727052	65.69045502415099	metal	metal
200216	216	2019-01-08	MAPAQ (Canada)	Official	recall	Possible presence of pieces of metal and glass in meat products alpaca sold by Alpacas Portneuf	milk and milk products	meat product	Canada	non_EU	Canada	non_EU	metal	heavy metals	metal: sausages cheese and bacon 100 % alpaca	food	2019	01	2019-01	Q1	2019-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-73.65775959527934	59.70594897920336	-73.69565084829807	58.74317883006949	metal	metal
200217	216	2019-01-08	MAPAQ (Canada)	Official	recall	Possible presence of pieces of metal and glass in meat products alpaca sold by Alpacas Portneuf	meat and meat products (other than poultry)	meat product	Canada	non_EU	Canada	non_EU	metal	heavy metals	metal: sausage maple 100 % alpaca	food	2019	01	2019-01	Q1	2019-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-64.01590602434008	44.62656759584866	-108.8055541486296	52.71565884985718	metal	metal
200218	216	2019-01-08	MAPAQ (Canada)	Official	recall	Possible presence of pieces of metal and glass in meat products alpaca sold by Alpacas Portneuf	meat and meat products (other than poultry)	meat product	Canada	non_EU	Canada	non_EU	metal	heavy metals	metal: sausages honey garlic 100 % alpaca	food	2019	01	2019-01	Q1	2019-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-90.81882943071471	55.79991367840039	-84.13990411095298	81.27496553230408	metal	metal
200219	216	2019-01-08	MAPAQ (Canada)	Official	recall	Possible presence of pieces of metal and glass in meat products alpaca sold by Alpacas Portneuf	meat and meat products (other than poultry)	meat product	Canada	non_EU	Canada	non_EU	metal	heavy metals	metal: sausage onion green 100 % alpaca	food	2019	01	2019-01	Q1	2019-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-84.35078656154164	81.9737702645263	-135.45607073766334	59.803741165934966	metal	metal
200220	216	2019-01-08	MAPAQ (Canada)	Official	recall	Possible presence of pieces of metal and glass in meat products alpaca sold by Alpacas Portneuf	meat and meat products (other than poultry)	meat	Canada	non_EU	Canada	non_EU	metal	heavy metals	metal: surlonges meat of alpaca	food	2019	01	2019-01	Q1	2019-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-136.91543330158478	68.88424390094525	-79.89288929900627	53.91169382395125	metal	metal
181865	181865	2018-06-19	Food Authority (Denmark)	Official	recall	Liquorice with pieces of metal	confectionery	liquorice	Denmark	EU	Denmark	EU	metal	heavy metals	metal: liquorice	food	2018	06	2018-06	Q2	2018-Q2	10.02799418	55.98126391	10.02799418	55.98126391	9.351884834164034	56.30945153853461	9.87544673276483	56.26921923529706	metal	metal
181871	181871	2018-03-14	Food Authority (Denmark)	Official	recall	The metal pieces of Mini Pepperoni	other food product / mixed	pepperoni	Denmark	EU	Denmark	EU	the metal pieces	heavy metals	the metal pieces: mini pepperoni	food	2018	03	2018-03	Q1	2018-Q1	10.02799418	55.98126391	10.02799418	55.98126391	9.770158742351258	57.00653363225298	9.171858691121368	57.060369137352595	metal	metal
181872	181872	2018-03-12	Food Authority (Denmark)	Official	recall	The risk of metal shavings in the buns	cereals and bakery products	wheat	Denmark	EU	Denmark	EU	metal shavings	heavy metals	metal shavings: kohberg stone oven wheat ciabatta	food	2018	03	2018-03	Q1	2018-Q1	10.02799418	55.98126391	10.02799418	55.98126391	11.331214048843984	55.71440982626571	8.542169232739017	55.7862708546799	metal	metal
181890	181890	2018-02-09	Food Authority (Denmark)	Official	recall	Pieces of hard plastic in the Digestive biscuits	cereals and bakery products	biscuit	Denmark	EU	Denmark	EU	original net weight	TSEs	original net weight: digestive biscuits	food	2018	02	2018-02	Q1	2018-Q1	10.02799418	55.98126391	10.02799418	55.98126391	10.351029138893658	57.55166812589416	9.345975854899267	56.37893785688336	plastic	plastic
178446	178446	2019-10-30	Food Authority (Denmark)	Official	recall	Metal shavings in the chicken panetter	poultry meat and poultry meat products	chicken	Denmark	EU	Denmark	EU	metal shavings	heavy metals	metal shavings: chicken panetternettovÃ¦gt	food	2019	10	2019-10	Q4	2019-Q4	10.02799418	55.98126391	10.02799418	55.98126391	9.651043543708074	54.922751775472335	11.218263964092044	54.805105508321255	metal	metal
